tender_no,tender_description,agency,award_date,tender_detail_status,supplier_name,awarded_amt,tender_clean,topic,gamma,LDA_Category
ENV000ETT20300002,tender for replacement and maintenance of a waste compactor at the environment building for a period of three 3 years with an option to extend for three 3 years,Ministry of Sustainability and the Environment,27/10/2020,Awarded to Suppliers,ZENITH ENGINEERING PTE LTD,134840,tender  replacement  maintenance   waste compactor   environment building      years        years,7,0.5408001668969685,PPP Procurement - DBFO
NST000ETT20300009,tender for astar group employee benefits programme,"Agency for Science, Technology and Research",30/3/2020,Awarded by Items,AIA SINGAPORE PRIVATE LIMITED,9713250,tender  astar group employee benefits programme,2,0.7764019400949459,General Procurement - Services
ITE000ETT20300023,e20a00311vtsupply delivery installation and commissioning of modular lift diagnostic model and training units,Institute of Technical Education,27/11/2020,Awarded to Suppliers,PROGRESS STEP ENGINEERING PTE. LTD.,548800,eavtsupply delivery installation  commissioning  modular lift diagnostic model  training units,7,0.9640811834286295,PPP Procurement - DBFO
HDB000ETT21000041,periodic structural inspection and related works at various hdb estates batch 24202021w2,Housing and Development Board,12/7/2021,Awarded to Suppliers,ANG & ONG CONSULTANTS PTE. LTD.,3985,periodic structural inspection   works   hdb estates batch w,5,0.9555669697982836,Engineering Procurement - EPC
SSC000ETT22000020,invitation to tender for the design and build of proposed remodelling works to ssi gym  science labs,Singapore Sports Council (Sport Singapore),12/4/2023,Awarded to Suppliers,D'PERCEPTION RITZ PTE. LTD.,1259700,invitation  tender   design  build  proposed remodelling works  ssi gym science labs,6,0.8406461362392672,PPP Procurement - DBO
STB000ETT21000040,invitation to tender for proposed additions  alterations to convert existing packing rooms at levels 6 to 12 to other usage at tourism court on lots 1586pt 1788pt ts24 at 1 orchard spring lane orchard planning area,Singapore Tourism Board,23/12/2021,Awarded to Suppliers,MACTECH ENGINEERING & TRADING PTE. LIMITED,201150,invitation  tender  proposed additions alterations  convert existing packing rooms  levels    usage  tourism court  lots pt pt ts  orchard spring lane orchard planning area,7,0.5130453243918551,PPP Procurement - DBFO
HLTHQ0ETT22000010,request for proposal for the provision of subsidised nursing home care services and application to be an approved provider under the mecesa moh rfp a072021,Ministry of Health-Ministry Headquarter,30/9/2022,Awarded by Items,ECON MEDICARE CENTRE PTE LTD,1,request  proposal   provision  subsidised nursing home care services  application    approved provider   mecesa moh rfp ,4,0.9740327968035735,Engineering Procurement - Services
PAS000ETT19300102,appointment of an event management company to plan and execute a laser and pyrotechnic actart activities and performances for concert and to supply logistics to celebrate national day 2019 and the second anniversary of our tampines hub from 8 to 10 august 2019,People's Association,2/8/2019,Awarded to Suppliers,REM EVENT MANAGEMENT PTE. LTD.,149391.2,appointment   event management company  plan  execute  laser  pyrotechnic actart activities  performances  concert    logistics  celebrate national day   second anniversary   tampines hub   august ,5,0.8443448667725739,Engineering Procurement - EPC
MOE000ETT21000046,supply and delivery of p3 and p4 extensive reading starter kits,Ministry of Education,24/11/2021,Awarded by Items,ALKEM COMPANY (SINGAPORE) PRIVATE LIMITED,120249.8,  delivery  p  p extensive reading starter kits,6,0.949592683196329,PPP Procurement - DBO
ESG000ETT21000017,provision of outsourced drivers,Enterprise Singapore,27/1/2022,Awarded to Suppliers,C & P RENT-A-CAR (PTE.) LTD.,366576,provision  outsourced drivers,5,0.8909348666079036,Engineering Procurement - EPC
CAA000ETT20300026,supply and delivery of microsoft office and adobe software licenses,Civil Aviation Authority of Singapore,17/2/2021,Awarded to Suppliers,UIC ASIAN COMPUTER SERVICES PTE LTD,109662,  delivery  microsoft office  adobe software licenses,4,0.5577563887010497,Engineering Procurement - Services
IST000ETT19300003,catering for national day reception party in istana on 12 august 2019,Istana,2/7/2019,Awarded to Suppliers,MARINA MANDARIN,106700,catering  national day reception party  istana  august ,5,0.6209567620877366,Engineering Procurement - EPC
MAS000ETT19300013,invitation to tender for the provision of consultancy services for an enterprise taxonomy,Monetary Authority of Singapore,24/5/2019,Awarded to Suppliers,STRAITS KNOWLEDGE,329000,invitation  tender   provision  consultancy services   enterprise taxonomy,4,0.7819400820447118,Engineering Procurement - Services
MHA00003000005134,provision and implementation of electronic monitoring services ems,Ministry of Home Affairs - Ministry Headquarter 1,1/3/2021,Award by interface record,SIIX SINGAPORE PTE. LTD.,95330200,provision  implementation  electronic monitoring services ems,4,0.9417622728157024,Engineering Procurement - Services
SFA000ETT23000006,tender for the provision of environmental impact assessment eia services for lim chu kang lck,Singapore Food Agency,23/6/2023,Awarded to Suppliers,AECOM SINGAPORE PTE. LTD.,1211670,tender   provision  environmental impact assessment eia services  lim chu kang lck,4,0.96722165413347,Engineering Procurement - Services
JUDSUPETT19300008,itt additions  alterations to supreme court on lot 00280p ts10 at 1 supreme court lane,Judiciary-Supreme Court,23/12/2019,Awarded to Suppliers,SUNRAY WOODCRAFT CONSTRUCTION PTE LTD,17094644,itt additions alterations  supreme court  lot p ts  supreme court lane,7,0.48958049251432373,PPP Procurement - DBFO
EDB000ETT19300020,tender t252019 for integrated risk management system for 2 years with the option for additional 2 years renewal requester steffi lau,Economic Development Board,13/2/2020,Awarded to Suppliers,OAK CONSULTING PTE. LTD.,372800,tender t  integrated risk management system  years     additional years renewal requester steffi lau,6,0.7184628181017063,PPP Procurement - DBO
NYP000ETT22000008,tender for integrated maintenance of buildings facilities mechanical and electrical systems please refer to the attached set of tender specifications for details interested tenderers are to register for the compulsory online briefing to be held on 18 apr 2022 monday at 3pm please refer to pg 2 of the part irequirement specifications file attached for the registration formsg link registration will close on 14 apr 2022 thursday at 12pm,Nanyang Polytechnic,13/8/2022,Awarded to Suppliers,SMM PTE. LTD.,27602376,tender  integrated maintenance  buildings facilities mechanical  electrical systems     attached set  tender specifications  details interested tenderers   register   compulsory online briefing   held  apr monday  pm    pg   part irequirement specifications file attached   registration formsg link registration will close  apr thursday  pm,5,0.9902465112523821,Engineering Procurement - EPC
IMD000ETT23000071,tender for the provision of digital shell and maintenance services,Info-communications Media Development Authority,26/2/2024,Awarded to Suppliers,ENSIGN INFOSECURITY (SMARTTECH) PTE. LTD.,2101682,tender   provision  digital shell  maintenance services,4,0.7731204061262759,Engineering Procurement - Services
PUB000ETT21000054,enhancement of choa chu kang waterworks building ramp and roadwork,Public Utilities Board,29/7/2021,Awarded to Suppliers,HCJ CONSTRUCTION PTE. LTD.,180300,enhancement  choa chu kang waterworks building ramp  roadwork,7,0.955566970547811,PPP Procurement - DBFO
CPF000ETT20300030,maintenance and enhancement of healthcare and medical insurance systems,Central Provident Fund Board,6/7/2021,Awarded to Suppliers,NCS PTE. LTD.,10696584,maintenance  enhancement  healthcare  medical insurance systems,7,0.508638227203576,PPP Procurement - DBFO
NATHQ0ETT22000002,request for proposal rfp for marketing of oneservice public education and management of social media platforms,Ministry of National Development-Ministry Headquarter,30/9/2022,Awarded to Suppliers,HAMILTON & SHERWIND PTE. LTD.,1614000,request  proposal rfp  marketing  oneservice public education  management  social media platforms,2,0.9672216590381106,General Procurement - Services
STB000ETT22000028,request for proposal for consultancy services for the development of an attractions technology roadmap,Singapore Tourism Board,22/8/2022,Awarded to Suppliers,KPMG SERVICES PTE. LTD.,264000,request  proposal  consultancy services   development   attractions technology roadmap,6,0.5412123025232469,PPP Procurement - DBO
SDC000ETT23000009,supply and installation of 2 nos 20ft toilet blocks and water booster plant at mk3401741n pt southern islands,Sentosa Development Corporation,23/6/2023,Awarded to Suppliers,SUCCESS FOREVER CONSTRUCTION & MAINTENANCE PTE LTD,287100,  installation  nos ft toilet blocks  water booster plant  mkn pt southern islands,7,0.9698571311061212,PPP Procurement - DBFO
HLTHQ0ETT22000044,invitation to tender for part a proposed development of a nursing home at tampines south singapore and part b contingency works,Ministry of Health-Ministry Headquarter,17/3/2023,Awarded to Suppliers,KWAN YONG CONSTRUCTION PTE LTD,52318549,invitation  tender  part  proposed development   nursing home  tampines south   part b contingency works,1,0.6092914835158716,General Procurement - Goods
BCA000ETT22000025,supply installation and commissioning of one unit of saddle jib tower crane for training purpose at the bca braddell campus,Building and Construction Authority,11/3/2023,Awarded to Suppliers,SANTE CRANE & EQUIPMENT PTE. LTD.,776800, installation  commissioning   unit  saddle jib tower crane  training purpose   bca braddell campus,6,0.5527983242790305,PPP Procurement - DBO
NHB000ETT20300022,invitation to tender for the provision of security guard services for the national heritage board premises for a period of three 3 years with an option to extend for two 2 years and a further one 1 year,National Heritage Board,28/12/2020,Awarded to Suppliers,REACHFIELD SECURITY & SAFETY MANAGEMENT PTE. LTD.,11499600,invitation  tender   provision  security guard services   national heritage board premises      years        years     ,3,0.6029265195601632,Engineering Procurement - Goods
NPO000ETT20300014,tender ref npsoe1820 grf soe200012 tender to supply deliver install and commission of differential scanning calorimeter thermal gravimetric analyser and scanning electron microscope,Ngee Ann Polytechnic,1/12/2020,Awarded by Items,JEOL ASIA PTE. LTD.,88000,tender ref npsoe grf soe tender   deliver install  commission  differential scanning calorimeter thermal gravimetric analyser  scanning electron microscope,6,0.9796663974381936,PPP Procurement - DBO
RPO000ETT21000044,provision of cyclical painting works phase 2 oes,Republic Polytechnic,5/4/2022,Awarded to Suppliers,UNICOAT PTE. LTD.,572700,provision  cyclical painting works phase oes,1,0.7864197160656778,General Procurement - Goods
